lane_id,link_id,lane_num,length_feet,speed_mph,volume,numDetects,type,up_node,dest_node
534_533_2,534_533,-1,155.448,15.6464,490,1,thru,534,532
534_533_3,534_533,-1,155.448,15.6464,490,1,thru,534,532
7233_534_1,7233_534,-1,195.072,13.4112,145,1,right,7233,536
533_534_1,533_534,-1,155.448,15.6464,1803,1,thru,533,536
533_534_2,533_534,-1,155.448,15.6464,1803,1,thru,533,536
533_534_3,533_534,-1,73.152,15.6464,295,1,right,533,7233
536_534_1,536_534,-1,262.128,15.6464,736,1,thru,536,533
536_534_2,536_534,-1,262.128,15.6464,736,1,thru,536,533
536_534_-1,536_534,-1,76.2,15.6464,0,1,left,536,7233
7232_536_-1,7232_536,-1,213.36,13.4112,15,1,left,7232,537
534_536_1,534_536,-1,262.128,15.6464,368,1,thru,534,537
534_536_2,534_536,-1,262.128,15.6464,368,1,thru,534,537
534_536_-1,534_536,-1,54.864000000000004,15.6464,14,1,left,534,7232
537_536_1,537_536,-1,149.352,15.6464,1399,1,thru,537,534
537_536_2,537_536,-1,149.352,15.6464,1399,1,thru,537,534
536_537_1,536_537,-1,149.352,15.6464,0,1,thru,536,469
536_537_2,536_537,-1,149.352,15.6464,0,1,thru,536,469
469_537_1,469_537,-1,74.676,15.6464,0,1,thru,469,536
469_537_2,469_537,-1,74.676,15.6464,0,1,thru,469,536
495_744_1,495_744,-1,153.0096,13.4112,916,1,thru,495,118
495_744_2,495_744,-1,153.0096,13.4112,916,1,thru,495,118
495_744_3,495_744,-1,153.0096,13.4112,916,1,thru,495,118
495_744_-1,495_744,-1,50.292,13.4112,396,1,left,495,77
118_744_1,118_744,-1,1621.2312000000002,20.1168,300,1,thru,118,495
118_744_2,118_744,-1,1621.2312000000002,20.1168,300,1,thru,118,495
118_744_3,118_744,-1,76.2,20.1168,88,1,right,118,77
118_744_-1,118_744,-1,76.2,20.1168,357,1,left,118,152
77_744_1,77_744,-1,172.51680000000002,20.1168,1741,1,thru,77,152
77_744_2,77_744,-1,172.51680000000002,20.1168,1741,1,thru,77,152
77_744_3,77_744,-1,172.51680000000002,20.1168,1741,1,thru,77,152
77_744_-1,77_744,-1,70.104,20.1168,235,1,left,77,118
152_744_1,152_744,-1,402.9456,20.1168,1575,1,thru,152,77
152_744_2,152_744,-1,402.9456,20.1168,1575,1,thru,152,77
152_744_3,152_744,-1,402.9456,20.1168,1575,1,thru,152,77
152_744_4,152_744,-1,76.2,20.1168,594,1,right,152,118
152_744_-1,152_744,-1,76.2,20.1168,111,1,left,152,495
276_745_1,276_745,-1,231.34320000000002,17.8816,0,1,thru,276,277
276_745_2,276_745,-1,76.2,17.8816,131,1,right,276,550
276_745_-1,276_745,-1,76.2,17.8816,571,1,left,276,746
550_745_1,550_745,-1,236.8296,20.1168,942,1,thru,550,746
550_745_2,550_745,-1,236.8296,20.1168,942,1,thru,550,746
550_745_3,550_745,-1,236.8296,20.1168,942,1,thru,550,746
550_745_4,550_745,-1,236.8296,20.1168,942,1,thru,550,746
746_745_1,746_745,-1,139.2936,20.1168,392,1,thru,746,550
746_745_2,746_745,-1,139.2936,20.1168,392,1,thru,746,550
746_745_-1,746_745,-1,139.2936,20.1168,96,1,left,746,277
444_746_1,444_746,-1,214.88400000000001,17.8816,6,1,thru,444,279
444_746_2,444_746,-1,82.296,17.8816,306,1,right,444,228
745_746_1,745_746,-1,139.2936,20.1168,970,1,thru,745,228
745_746_2,745_746,-1,139.2936,20.1168,970,1,thru,745,228
745_746_-1,745_746,-1,139.2936,20.1168,480,1,left,745,279
745_746_-2,745_746,-2,139.2936,20.1168,480,1,left,745,279
228_746_1,228_746,-1,446.53200000000004,20.1168,395,1,thru,228,745
228_746_2,228_746,-1,446.53200000000004,20.1168,395,1,thru,228,745
228_746_3,228_746,-1,134.112,20.1168,504,1,right,228,279
264_747_1,264_747,-1,62.484,13.4112,646,1,right,264,35
264_747_2,264_747,-1,62.484,13.4112,646,1,right,264,35
264_747_-1,264_747,-1,307.2384,13.4112,504,1,left,264,7060
264_747_-2,264_747,-2,307.2384,13.4112,504,1,left,264,7060
498_747_1,498_747,-1,214.88400000000001,13.4112,672,1,right,498,7060
498_747_2,498_747,-1,214.88400000000001,13.4112,672,1,right,498,7060
498_747_-1,498_747,-1,214.88400000000001,13.4112,691,1,left,498,35
498_747_-2,498_747,-2,214.88400000000001,13.4112,691,1,left,498,35
7060_747_1,7060_747,-1,539.8008,17.8816,353,1,thru,7060,35
7060_747_2,7060_747,-1,539.8008,17.8816,353,1,thru,7060,35
7060_747_3,7060_747,-1,539.8008,17.8816,315,1,right,7060,264
7060_747_-1,7060_747,-1,102.108,17.8816,167,1,left,7060,498
7060_747_-2,7060_747,-2,102.108,17.8816,167,1,left,7060,498
35_747_1,35_747,-1,815.34,17.8816,1057,1,thru,35,7060
35_747_2,35_747,-1,815.34,17.8816,1057,1,thru,35,7060
35_747_3,35_747,-1,60.96,17.8816,266,1,right,35,498
35_747_-1,35_747,-1,57.912000000000006,17.8816,207,1,left,35,264
35_747_-2,35_747,-2,57.912000000000006,17.8816,207,1,left,35,264
7290_1990_1,7290_1990,-1,125.5776,13.4112,0,,right,7290,528
528_1990_1,528_1990,-1,97.536,15.6464,0,,thru,528,530
528_1990_2,528_1990,-1,97.536,15.6464,0,,thru,528,530
530_1990_1,530_1990,-1,399.288,15.6464,0,,thru,530,528
530_1990_2,530_1990,-1,399.288,15.6464,0,,thru,530,528
254_2881_1,254_2881,-1,1208.5320000000002,13.4112,0,,thru,254,420
254_2881_2,254_2881,-1,1208.5320000000002,13.4112,0,,thru,254,420
385_2881_-1,385_2881,-1,121.0056,13.4112,0,,left,385,420
5286_5277_1,5286_5277,-1,114.90960000000001,17.8816,0,,thru,5286,103
5286_5277_2,5286_5277,-1,114.90960000000001,17.8816,0,,thru,5286,103
7269_5277_-1,7269_5277,-1,259.08000000000004,13.4112,0,,left,7269,103
72_5278_1,72_5278,-1,170.99280000000002,15.6464,0,,thru,72,134
72_5278_2,72_5278,-1,170.99280000000002,15.6464,0,,thru,72,134
134_5278_1,134_5278,-1,62.484,15.6464,0,,thru,134,72
134_5278_2,134_5278,-1,62.484,15.6464,0,,thru,134,72
134_5278_-1,134_5278,-1,22.86,15.6464,0,,left,134,5293
55_5279_1,55_5279,-1,91.44,17.8816,0,,thru,55,532
55_5279_2,55_5279,-1,91.44,17.8816,0,,thru,55,532
55_5279_-1,55_5279,-1,91.44,17.8816,0,,left,55,7275
71_5281_1,71_5281,-1,76.2,15.6464,0,,right,71,72
71_5281_2,71_5281,-1,76.2,15.6464,0,,right,71,72
201_5281_1,201_5281,-1,164.592,15.6464,0,,thru,201,71
201_5281_2,201_5281,-1,164.592,15.6464,0,,thru,201,71
303_5282_1,303_5282,-1,91.44,13.4112,0,,thru,303,533
303_5282_2,303_5282,-1,91.44,13.4112,0,,thru,303,533
303_5282_-1,303_5282,-1,91.44,13.4112,0,,left,303,7270
283_5283_1,283_5283,-1,242.6208,17.8816,0,,thru,283,135
7263_5283_-1,7263_5283,-1,202.9968,13.4112,0,,left,7263,135
335_5284_1,335_5284,-1,112.77600000000001,13.4112,0,,thru,335,5289
335_5284_2,335_5284,-1,112.77600000000001,13.4112,0,,thru,335,5289
335_5284_-1,335_5284,-1,112.77600000000001,13.4112,0,,left,335,7262
5289_5290_1,5289_5290,-1,92.3544,13.4112,0,,thru,5289,303
5289_5290_2,5289_5290,-1,92.3544,13.4112,0,,thru,5289,303
7261_5290_-1,7261_5290,-1,210.312,13.4112,0,,left,7261,303
103_5291_1,103_5291,-1,106.68,17.8816,0,,thru,103,283
103_5291_2,103_5291,-1,106.68,17.8816,0,,thru,103,283
103_5291_-1,103_5291,-1,106.68,17.8816,0,,left,103,7260
5271_5292_1,5271_5292,-1,112.16640000000001,13.4112,0,,thru,5271,8055
5271_5292_2,5271_5292,-1,112.16640000000001,13.4112,0,,thru,5271,8055
7274_5292_-1,7274_5292,-1,228.29520000000002,13.4112,0,,left,7274,8055
71_5293_1,71_5293,-1,117.9576,15.6464,0,,thru,71,134
5278_5293_1,5278_5293,-1,38.7096,15.6464,0,,right,5278,71
29_7004_1,29_7004,-1,131.6736,13.4112,0,,thru,29,330
29_7004_2,29_7004,-1,131.6736,13.4112,0,,thru,29,330
329_7004_1,329_7004,-1,718.7184000000001,15.6464,0,,right,329,29
329_7004_2,329_7004,-1,718.7184000000001,15.6464,0,,right,329,29
5288_7054_1,5288_7054,-1,114.60480000000001,13.4112,0,,right,5288,62
5288_7054_-1,5288_7054,-1,27.432000000000002,13.4112,143,,left,5288,65
65_7054_1,65_7054,-1,131.6736,13.4112,4,,thru,65,62
62_7054_1,62_7054,-1,194.7672,13.4112,4,,thru,62,65
5292_8055_1,5292_8055,-1,91.7448,13.4112,429,1,thru,5292,322
5292_8055_2,5292_8055,-1,91.7448,13.4112,429,1,thru,5292,322
5292_8055_3,5292_8055,-1,60.96,13.4112,148,1,right,5292,5215
5292_8055_-1,5292_8055,-1,91.7448,13.4112,758,1,left,5292,55
55_8055_1,55_8055,-1,152.4,17.8816,308,1,thru,55,5215
55_8055_2,55_8055,-1,152.4,17.8816,308,1,thru,55,5215
55_8055_3,55_8055,-1,152.4,17.8816,308,1,thru,55,5215
55_8055_-1,55_8055,-1,152.4,17.8816,99,1,left,55,322
55_8055_-2,55_8055,-2,152.4,17.8816,99,1,left,55,322
5215_8055_1,5215_8055,-1,140.208,17.8816,1109,1,thru,5215,55
5215_8055_2,5215_8055,-1,140.208,17.8816,1109,1,thru,5215,55
5215_8055_3,5215_8055,-1,140.208,17.8816,1109,1,thru,5215,55
5215_8055_4,5215_8055,-1,140.208,17.8816,1109,1,thru,5215,55
5215_8055_5,5215_8055,-1,140.208,17.8816,1109,1,thru,5215,55
5215_8055_6,5215_8055,-1,67.056,17.8816,83,1,right,5215,322
