mvmt_id,node_id,ib_link_id,ob_link_id,type,movement_name,num_lanes,volume,ib_lane_indices,ob_lane_indices,sumo_dir,is_turn_bay_connector,control,turning_speed_mps
7028_132_to_7028_132_bay,7028_132_bay_node,7028_132,7028_132_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7028_132_131_NBL,132,7028_132_bay,132_131,left,NBL,1,0.0,1,2,l,False,,6.7056
7028_132_7264_NBT,132,7028_132_bay,132_7264,thru,NBT,1,0.0,0,0,s,False,,26.8224
7029_131_5246_NBL,131,7029_131,131_5246,left,NBL,1,0.0,1,2,l,False,,6.7056
7029_131_7265_NBT,131,7029_131,131_7265,thru,NBT,1,0.0,0,0,s,False,,26.8224
7030_144_to_7030_144_bay,7030_144_bay_node,7030_144,7030_144_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
7030_144_344_WBL,144,7030_144_bay,144_344,left,WBL,1,282.0,2,1,l,False,,6.7056
7030_144_7034_WBT,144,7030_144_bay,144_7034,thru,WBT,1,1.0,1,0,s,False,,26.8224
7030_144_5261_WBR,144,7030_144_bay,144_5261,right,WBR,1,260.0,0,0,r,False,,4.02336
7033_344_to_7033_344_bay,7033_344_bay_node,7033_344,7033_344_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
7033_344_144_EBL,344,7033_344_bay,344_144,left,EBL,1,222.0,2,1,l,False,,6.7056
7033_344_7031_EBT,344,7033_344_bay,344_7031,thru,EBT,1,136.0,1,0,s,False,,26.8224
7033_344_5262_EBR,344,7033_344_bay,344_5262,right,EBR,1,155.0,0,0,r,False,,4.02336
7035_129_128_NBL,129,7035_129,129_128,left,NBL,1,69.0,1,2,l,False,,6.7056
7035_129_7266_NBT,129,7035_129,129_7266,thru,NBT,1,17.0,0,0,s,False,,26.8224
7035_129_126_NBR,129,7035_129,129_126,right,NBR,1,27.0,0,0,r,False,,4.02336
7036_128_127_NBL,128,7036_128,128_127,left,NBL,1,35.0,0,2,l,False,,6.7056
7036_128_7267_NBT,128,7036_128,128_7267,thru,NBT,1,9.0,0,0,s,False,,26.8224
7036_128_129_NBR,128,7036_128,128_129,right,NBR,1,14.0,0,0,r,False,,4.02336
7037_142_to_7037_142_bay,7037_142_bay_node,7037_142,7037_142_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
7037_142_342_WBL,142,7037_142_bay,142_342,left,WBL,1,347.0,2,2,l,False,,6.7056
7037_142_7041_WBT,142,7037_142_bay,142_7041,thru,WBT,1,42.0,1,0,s,False,,26.8224
7037_142_5263_WBR,142,7037_142_bay,142_5263,right,WBR,1,875.0,0,0,r,False,,4.02336
7040_342_to_7040_342_bay,7040_342_bay_node,7040_342,7040_342_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
7040_342_142_EBL,342,7040_342_bay,342_142,left,EBL,1,261.0,2,2,l,False,,6.7056
7040_342_7038_EBT,342,7040_342_bay,342_7038,thru,EBT,1,183.0,1,0,s,False,,26.8224
7040_342_5264_EBR,342,7040_342_bay,342_5264,right,EBR,1,201.0,0,0,r,False,,4.02336
7043_139_to_7043_139_bay,7043_139_bay_node,7043_139,7043_139_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7043_139_5268_WBL,139,7043_139_bay,139_5268,left,WBL,1,70.0,1,1,l,False,,6.7056
7043_139_5267_WBT,139,7043_139_bay,139_5267,thru,WBT,1,5.0,0,0,s,False,,26.8224
7043_139_124_WBR,139,7043_139_bay,139_124,right,WBR,1,7.0,0,0,r,False,,4.02336
7044_141_to_7044_141_bay,7044_141_bay_node,7044_141,7044_141_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
7044_141_341_WBL,141,7044_141_bay,141_341,left,WBL,1,347.0,2,1,l,False,,6.7056
7044_141_7048_WBT,141,7044_141_bay,141_7048,thru,WBT,1,42.0,1,0,s,False,,26.8224
7044_141_5268_WBR,141,7044_141_bay,141_5268,right,WBR,1,875.0,0,0,r,False,,4.02336
7046_162_to_7046_162_bay,7046_162_bay_node,7046_162,7046_162_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
7046_162_163_SBL,162,7046_162_bay,162_163,left,SBL,1,96.0,2,2,l,False,,6.7056
7046_162_274_SBT,162,7046_162_bay,162_274,thru,SBT,2,56.0,"0,1","0,1",s,False,,26.8224
7046_162_160_SBR,162,7046_162_bay,162_160,right,SBR,1,162.0,0,0,r,False,,4.02336
7047_341_to_7047_341_bay,7047_341_bay_node,7047_341,7047_341_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
7047_341_141_EBL,341,7047_341_bay,341_141,left,EBL,1,261.0,2,1,l,False,,6.7056
7047_341_7045_EBT,341,7047_341_bay,341_7045,thru,EBT,1,155.0,1,0,s,False,,26.8224
7047_341_5269_EBR,341,7047_341_bay,341_5269,right,EBR,1,201.0,0,0,r,False,,4.02336
7050_123_to_7050_123_bay,7050_123_bay_node,7050_123,7050_123_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
7050_123_122_NBL,123,7050_123_bay,123_122,left,NBL,2,368.0,"1,2","2,1",l,False,,6.7056
7050_123_124_NBR,123,7050_123_bay,123_124,right,NBR,1,197.0,0,0,r,False,,4.02336
7051_122_to_7051_122_bay,7051_122_bay_node,7051_122,7051_122_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7051_122_121_NBL,122,7051_122_bay,122_121,left,NBL,1,23.0,1,2,l,False,,6.7056
7051_122_7268_NBT,122,7051_122_bay,122_7268,thru,NBT,1,15.0,0,0,s,False,,26.8224
7051_122_123_NBR,122,7051_122_bay,122_123,right,NBR,1,47.0,0,0,r,False,,4.02336
7053_251_271_NBL,251,7053_251,251_271,left,NBL,1,25.0,3,0,l,False,,6.7056
7053_251_340_NBT,251,7053_251,251_340,thru,NBT,3,1000.0,"0,1,2","0,1,2",s,False,,26.8224
7053_252_to_7053_252_bay,7053_252_bay_node,7053_252,7053_252_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,2,2","0,1,2,3,4",s,True,free,
7053_252_157_SWL,252,7053_252_bay,252_157,left,SWL,1,52.0,4,0,l,False,,6.7056
7053_252_294_SWT,252,7053_252_bay,252_294,thru,SWT,3,298.0,"1,2,3","0,1,2",s,False,,26.8224
7053_252_374_SWR,252,7053_252_bay,252_374,right,SWR,1,17.0,0,0,r,False,,4.02336
7054_62_to_7054_62_bay,7054_62_bay_node,7054_62,7054_62_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7054_62_7219_NBL,62,7054_62_bay,62_7219,left,NBL,1,0.0,1,0,l,False,,6.7056
7054_62_516_NBT,62,7054_62_bay,62_516,thru,NBT,1,4.0,0,0,s,False,,26.8224
7054_65_75_SWT,65,7054_65,65_75,thru,SWT,1,0.0,0,0,s,False,,26.8224
7057_104_to_7057_104_bay,7057_104_bay_node,7057_104,7057_104_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
7057_104_86_EBL,104,7057_104_bay,104_86,left,EBL,1,19.0,2,1,l,False,,6.7056
7057_104_7251_EBT,104,7057_104_bay,104_7251,thru,EBT,1,3.0,1,0,s,False,,26.8224
7057_104_109_EBR,104,7057_104_bay,104_109,right,EBR,1,11.0,0,0,r,False,,4.02336
7059_67_to_7059_67_bay,7059_67_bay_node,7059_67,7059_67_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7059_67_80_WBL,67,7059_67_bay,67_80,left,WBL,1,0.0,1,1,l,False,,6.7056
7059_67_304_WBT,67,7059_67_bay,67_304,thru,WBT,1,0.0,0,0,s,False,,26.8224
7059_68_to_7059_68_bay,7059_68_bay_node,7059_68,7059_68_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7059_68_69_EBL,68,7059_68_bay,68_69,left,EBL,1,20.0,1,1,l,False,,6.7056
7059_68_7250_EBT,68,7059_68_bay,68_7250,thru,EBT,1,37.0,0,0,s,False,,26.8224
7059_68_86_EBR,68,7059_68_bay,68_86,right,EBR,1,0.0,0,0,r,False,,4.02336
7060_747_to_7060_747_bay,7060_747_bay_node,7060_747,7060_747_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,1,2,2,2","0,1,2,3,4",s,True,free,
7060_747_498_EBL,747,7060_747_bay,747_498,left,EBL,2,167.0,"3,4","1,0",l,False,,6.7056
7060_747_35_EBT,747,7060_747_bay,747_35,thru,EBT,2,353.0,"1,2","0,1",s,False,,26.8224
7060_747_264_EBR,747,7060_747_bay,747_264,right,EBR,1,315.0,0,0,r,False,,4.02336
7061_24_13_EBL,24,7061_24,24_13,left,EBL,1,9.0,1,2,l,False,,6.7056
7061_24_7201_EBT,24,7061_24,24_7201,thru,EBT,1,12.0,0,0,s,False,,26.8224
7061_24_36_EBR,24,7061_24,24_36,right,EBR,1,8.0,0,0,r,False,,4.02336
71_5281_72_NBR,5281,71_5281,5281_72,right,NBR,2,0.0,"0,1","0,1",r,False,,4.02336
71_5293_134_EBT,5293,71_5293,5293_134,thru,EBT,1,0.0,0,0,s,False,,26.8224
71_91_to_71_91_bay,71_91_bay_node,71_91,71_91_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
71_91_548_SBL,91,71_91_bay,91_548,left,SBL,1,87.0,3,2,l,False,,6.7056
71_91_117_SBT,91,71_91_bay,91_117,thru,SBT,2,325.0,"1,2","0,1",s,False,,26.8224
71_91_89_SBR,91,71_91_bay,91_89,right,SBR,1,186.0,0,0,r,False,,4.02336
7201_24_36_WBL,24,7201_24,24_36,left,WBL,1,30.0,1,2,l,False,,6.7056
7201_24_7061_WBT,24,7201_24,24_7061,thru,WBT,1,8.0,0,0,s,False,,26.8224
7201_24_13_WBR,24,7201_24,24_13,right,WBR,1,94.0,0,0,r,False,,4.02336
7203_16_5204_EBT,16,7203_16,16_5204,thru,EBT,1,0.0,0,0,s,False,,26.8224
7204_509_16_EBL,509,7204_509,509_16,left,EBL,1,0.0,1,1,l,False,,6.7056
7204_509_511_EBT,509,7204_509,509_511,thru,EBT,1,0.0,0,0,s,False,,26.8224
7205_23_509_EBL,23,7205_23,23_509,left,EBL,1,54.0,1,0,l,False,,6.7056
7205_23_27_EBT,23,7205_23,23_27,thru,EBT,1,141.0,0,0,s,False,,26.8224
7205_23_5206_EBR,23,7205_23,23_5206,right,EBR,1,30.0,0,0,r,False,,4.02336
7207_60_43_EBL,60,7207_60,60_43,left,EBL,1,8.0,0,0,l,False,,6.7056
7207_60_7208_EBT,60,7207_60,60_7208,thru,EBT,1,10.0,0,0,s,False,,26.8224
7207_60_5270_EBR,60,7207_60,60_5270,right,EBR,1,11.0,0,0,r,False,,4.02336
7208_60_5270_WBL,60,7208_60,60_5270,left,WBL,1,41.0,0,2,l,False,,6.7056
7208_60_7207_WBT,60,7208_60,60_7207,thru,WBT,1,7.0,0,0,s,False,,26.8224
7208_60_43_WBR,60,7208_60,60_43,right,WBR,1,19.0,0,0,r,False,,4.02336
7209_44_43_NBL,44,7209_44,44_43,left,NBL,1,11.0,0,1,l,False,,6.7056
7209_44_7212_NBT,44,7209_44,44_7212,thru,NBT,1,13.0,0,0,s,False,,26.8224
7209_44_45_NBR,44,7209_44,44_45,right,NBR,1,46.0,0,0,r,False,,4.02336
7210_45_44_NBL,45,7210_45,45_44,left,NBL,1,17.0,0,1,l,False,,6.7056
7210_45_7211_NBT,45,7210_45,45_7211,thru,NBT,1,22.0,0,0,s,False,,26.8224
7210_45_46_NBR,45,7210_45,45_46,right,NBR,1,28.0,0,0,r,False,,4.02336
7211_45_46_SBL,45,7211_45,45_46,left,SBL,1,32.0,0,1,l,False,,6.7056
7211_45_7210_SBT,45,7211_45,45_7210,thru,SBT,1,14.0,0,0,s,False,,26.8224
7211_45_44_SBR,45,7211_45,45_44,right,SBR,1,26.0,0,0,r,False,,4.02336
7212_44_45_SBL,44,7212_44,44_45,left,SBL,1,13.0,0,1,l,False,,6.7056
7212_44_7209_SBT,44,7212_44,44_7209,thru,SBT,1,1.0,0,0,s,False,,26.8224
7212_44_43_SBR,44,7212_44,44_43,right,SBR,1,9.0,0,0,r,False,,4.02336
7213_31_43_WBL,31,7213_31,31_43,left,WBL,1,16.0,1,1,l,False,,6.7056
7213_31_7214_WBT,31,7213_31,31_7214,thru,WBT,1,5.0,0,0,s,False,,26.8224
7213_31_30_WBR,31,7213_31,31_30,right,WBR,1,37.0,0,0,r,False,,4.02336
7214_31_30_EBL,31,7214_31,31_30,left,EBL,1,5.0,0,0,l,False,,6.7056
7214_31_7213_EBT,31,7214_31,31_7213,thru,EBT,1,7.0,0,0,s,False,,26.8224
7214_31_43_EBR,31,7214_31,31_43,right,EBR,1,31.0,0,0,r,False,,4.02336
7215_30_to_7215_30_bay,7215_30_bay_node,7215_30,7215_30_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7215_30_27_EBL,30,7215_30_bay,30_27,left,EBL,1,22.0,1,0,l,False,,6.7056
7215_30_7216_EBT,30,7215_30_bay,30_7216,thru,EBT,1,1.0,0,0,s,False,,26.8224
7215_30_31_EBR,30,7215_30_bay,30_31,right,EBR,1,27.0,0,1,r,False,,4.02336
7216_30_31_WBL,30,7216_30,30_31,left,WBL,1,28.0,1,1,l,False,,6.7056
7216_30_7215_WBT,30,7216_30,30_7215,thru,WBT,1,10.0,0,0,s,False,,26.8224
7216_30_27_WBR,30,7216_30,30_27,right,WBR,1,9.0,0,0,r,False,,4.02336
7217_511_28_WBL,511,7217_511,511_28,left,WBL,1,10.0,1,1,l,False,,6.7056
7217_511_509_WBT,511,7217_511,511_509,thru,WBT,1,6.0,0,0,s,False,,26.8224
7217_511_29_WBR,511,7217_511,511_29,right,WBR,1,7.0,0,0,r,False,,4.02336
7219_62_516_EBL,62,7219_62,62_516,left,EBL,1,50.0,0,0,l,False,,6.7056
7219_62_63_EBT,62,7219_62,62_63,thru,EBT,1,81.0,0,0,s,False,,26.8224
7221_50_51_SBL,50,7221_50,50_51,left,SBL,1,1.0,2,1,l,False,,6.7056
7221_50_522_SBT,50,7221_50,50_522,thru,SBT,1,0.0,1,0,s,False,,26.8224
7221_50_49_SBR,50,7221_50,50_49,right,SBR,1,1.0,0,0,r,False,,4.02336
7222_66_51_EBL,66,7222_66,66_51,left,EBL,1,29.0,0,1,l,False,,6.7056
7222_66_7223_EBT,66,7222_66,66_7223,thru,EBT,1,4.0,0,0,s,False,,26.8224
7222_66_525_EBR,66,7222_66,66_525,right,EBR,1,21.0,0,1,r,False,,4.02336
7223_66_525_WBL,66,7223_66,66_525,left,WBL,1,27.0,0,2,l,False,,6.7056
7223_66_7222_WBT,66,7223_66,66_7222,thru,WBT,1,9.0,0,0,s,False,,26.8224
7223_66_51_WBR,66,7223_66,66_51,right,WBR,1,45.0,0,0,r,False,,4.02336
7224_37_20_NBL,37,7224_37,37_20,left,NBL,1,48.0,1,1,l,False,,6.7056
7224_37_7008_NBT,37,7224_37,37_7008,thru,NBT,1,3.0,0,0,s,False,,26.8224
7224_37_61_NBR,37,7224_37,37_61,right,NBR,1,17.0,0,0,r,False,,4.02336
7225_53_5272_SBL,53,7225_53,53_5272,left,SBL,1,24.0,1,2,l,False,,6.7056
7225_53_7226_SBT,53,7225_53,53_7226,thru,SBT,1,4.0,0,0,s,False,,26.8224
7225_53_51_SBR,53,7225_53,53_51,right,SBR,1,20.0,0,0,r,False,,4.02336
7226_53_51_NBL,53,7226_53,53_51,left,NBL,1,7.0,2,1,l,False,,6.7056
7226_53_7225_NBT,53,7226_53,53_7225,thru,NBT,1,6.0,1,0,s,False,,26.8224
7226_53_5272_NBR,53,7226_53,53_5272,right,NBR,1,31.0,0,0,r,False,,4.02336
7227_57_to_7227_57_bay,7227_57_bay_node,7227_57,7227_57_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7227_57_5280_NBL,57,7227_57_bay,57_5280,left,NBL,1,22.0,1,2,l,False,,6.7056
7227_57_7016_NBT,57,7227_57_bay,57_7016,thru,NBT,1,2.0,0,0,s,False,,26.8224
7227_57_78_NBR,57,7227_57_bay,57_78,right,NBR,1,14.0,0,0,r,False,,4.02336
7232_536_537_SBL,536,7232_536,536_537,left,SBL,1,15.0,0,1,l,False,,6.7056
7232_536_534_SBR,536,7232_536,536_534,right,SBR,1,16.0,0,0,r,False,,4.02336
7233_534_536_NBR,534,7233_534,534_536,right,NBR,1,145.0,0,0,r,False,,4.02336
7234_530_5221_SBL,530,7234_530,530_5221,left,SBL,1,39.0,0,1,l,False,,6.7056
7234_530_7235_SBT,530,7234_530,530_7235,thru,SBT,1,6.0,0,0,s,False,,26.8224
7234_530_1990_SBR,530,7234_530,530_1990,right,SBR,1,39.0,0,0,r,False,,4.02336
7235_530_1990_NBL,530,7235_530,530_1990,left,NBL,1,2.0,0,1,l,False,,6.7056
7235_530_7234_NBT,530,7235_530,530_7234,thru,NBT,1,4.0,0,0,s,False,,26.8224
7235_530_5221_NBR,530,7235_530,530_5221,right,NBR,1,4.0,0,0,r,False,,4.02336
7236_528_1990_SBL,528,7236_528,528_1990,left,SBL,1,1.0,0,1,l,False,,6.7056
7236_528_7237_SBT,528,7236_528,528_7237,thru,SBT,1,11.0,0,0,s,False,,26.8224
7236_528_527_SBR,528,7236_528,528_527,right,SBR,1,9.0,0,0,r,False,,4.02336
7237_528_527_NBL,528,7237_528,528_527,left,NBL,1,34.0,1,1,l,False,,6.7056
7237_528_7236_NBT,528,7237_528,528_7236,thru,NBT,1,14.0,0,0,s,False,,26.8224
7237_528_1990_NBR,528,7237_528,528_1990,right,NBR,1,13.0,0,0,r,False,,4.02336
7238_526_525_NBL,526,7238_526,526_525,left,NBL,1,10.0,1,1,l,False,,6.7056
7238_526_527_NBR,526,7238_526,526_527,right,NBR,1,20.0,0,0,r,False,,4.02336
7239_524_525_SBL,524,7239_524,524_525,left,SBL,1,1.0,0,1,l,False,,6.7056
7239_524_7240_SBT,524,7239_524,524_7240,thru,SBT,1,11.0,0,0,s,False,,26.8224
7239_524_523_SBR,524,7239_524,524_523,right,SBR,1,9.0,0,0,r,False,,4.02336
7240_524_523_NBL,524,7240_524,524_523,left,NBL,1,4.0,0,1,l,False,,6.7056
7240_524_7239_NBT,524,7240_524,524_7239,thru,NBT,1,1.0,0,0,s,False,,26.8224
7240_524_525_NBR,524,7240_524,524_525,right,NBR,1,28.0,0,0,r,False,,4.02336
7241_522_50_NBT,522,7241_522,522_50,thru,NBT,1,0.0,0,0,s,False,,26.8224
7242_521_to_7242_521_bay,7242_521_bay_node,7242_521,7242_521_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7242_521_5226_NBL2,521,7242_521_bay,521_5226,left,NBL2,1,10.0,0,1,l,False,,6.7056
7242_521_520_NBL,521,7242_521_bay,521_520,left,NBL,1,11.0,1,0,l,False,,6.7056
7242_521_522_NBR,521,7242_521_bay,521_522,right,NBR,1,10.0,0,0,r,False,,4.02336
7243_82_93_WBL,82,7243_82,82_93,left,WBL,1,72.0,1,2,l,False,,6.7056
7243_82_485_WBT,82,7243_82,82_485,thru,WBT,1,10.0,0,0,s,False,,26.8224
7243_82_76_WBR,82,7243_82,82_76,right,WBR,1,61.0,0,0,r,False,,4.02336
7244_93_94_WBL,93,7244_93,93_94,left,WBL,1,0.0,1,2,l,False,,6.7056
7244_93_82_WBR,93,7244_93,93_82,right,WBR,1,99.0,0,0,r,False,,4.02336
7245_75_52_NBL,75,7245_75,75_52,left,NBL,1,67.0,0,1,l,False,,6.7056
7245_75_65_NBT,75,7245_75,75_65,thru,NBT,1,34.0,0,0,s,False,,26.8224
7245_75_54_NBR,75,7245_75,75_54,right,NBR,1,49.0,0,0,r,False,,4.02336
7246_52_74_SBR,52,7246_52,52_74,right,SBR,1,0.0,0,0,r,False,,4.02336
7247_52_75_NBR,52,7247_52,52_75,right,NBR,1,0.0,0,0,r,False,,4.02336
7248_74_to_7248_74_bay,7248_74_bay_node,7248_74,7248_74_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7248_74_52_SBL,74,7248_74_bay,74_52,left,SBL,1,63.0,1,1,l,False,,6.7056
7248_74_5227_SBR,74,7248_74_bay,74_5227,right,SBR,1,28.0,0,0,r,False,,4.02336
7249_73_to_7249_73_bay,7249_73_bay_node,7249_73,7249_73_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7249_73_5227_SBL,73,7249_73_bay,73_5227,left,SBL,1,0.0,1,1,l,False,,6.7056
7249_73_7291_SBT,73,7249_73_bay,73_7291,thru,SBT,1,0.0,0,0,s,False,,26.8224
7250_68_86_WBL,68,7250_68,68_86,left,WBL,1,2.0,0,1,l,False,,6.7056
7250_68_7059_WBT,68,7250_68,68_7059,thru,WBT,1,3.0,0,0,s,False,,26.8224
7250_68_69_WBR,68,7250_68,68_69,right,WBR,1,3.0,0,0,r,False,,4.02336
7251_104_to_7251_104_bay,7251_104_bay_node,7251_104,7251_104_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7251_104_109_WBL,104,7251_104_bay,104_109,left,WBL,1,20.0,1,1,l,False,,6.7056
7251_104_7057_WBT,104,7251_104_bay,104_7057,thru,WBT,1,7.0,0,0,s,False,,26.8224
7251_104_86_WBR,104,7251_104_bay,104_86,right,WBR,1,33.0,0,0,r,False,,4.02336
7252_105_to_7252_105_bay,7252_105_bay_node,7252_105,7252_105_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7252_105_5243_WBL,105,7252_105_bay,105_5243,left,WBL,1,15.0,1,1,l,False,,6.7056
7252_105_5242_WBT,105,7252_105_bay,105_5242,thru,WBT,1,19.0,0,0,s,False,,26.8224
7252_105_109_WBR,105,7252_105_bay,105_109,right,WBR,1,37.0,0,0,r,False,,4.02336
7254_111_to_7254_111_bay,7254_111_bay_node,7254_111,7254_111_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7254_111_117_EBL,111,7254_111_bay,111_117,left,EBL,1,0.0,1,1,l,False,,6.7056
7254_111_112_EBT,111,7254_111_bay,111_112,thru,EBT,1,0.0,0,0,s,False,,26.8224
7255_106_94_EBL,106,7255_106,106_94,left,EBL,1,13.0,1,2,l,False,,6.7056
7255_106_7256_EBT,106,7255_106,106_7256,thru,EBT,1,1.0,0,0,s,False,,26.8224
7255_106_113_EBR,106,7255_106,106_113,right,EBR,1,49.0,0,0,r,False,,4.02336
7256_106_113_WBL,106,7256_106,106_113,left,WBL,1,1.0,1,2,l,False,,6.7056
7256_106_7255_WBT,106,7256_106,106_7255,thru,WBT,1,3.0,0,0,s,False,,26.8224
7256_106_94_WBR,106,7256_106,106_94,right,WBR,1,24.0,0,0,r,False,,4.02336
7257_113_to_7257_113_bay,7257_113_bay_node,7257_113,7257_113_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7257_113_127_WBL,113,7257_113_bay,113_127,left,WBL,1,19.0,1,2,l,False,,6.7056
7257_113_112_WBT,113,7257_113_bay,113_112,thru,WBT,1,31.0,1,0,s,False,,26.8224
7257_113_106_WBR,113,7257_113_bay,113_106,right,WBR,1,49.0,0,0,r,False,,4.02336
7258_114_to_7258_114_bay,7258_114_bay_node,7258_114,7258_114_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7258_114_99_EBL,114,7258_114_bay,114_99,left,EBL,1,17.0,1,1,l,False,,6.7056
7258_114_7259_EBT,114,7258_114_bay,114_7259,thru,EBT,1,27.0,0,0,s,False,,26.8224
7258_114_115_EBR,114,7258_114_bay,114_115,right,EBR,1,37.0,0,0,r,False,,4.02336
7259_114_to_7259_114_bay,7259_114_bay_node,7259_114,7259_114_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7259_114_115_WBL,114,7259_114_bay,114_115,left,WBL,1,13.0,1,1,l,False,,6.7056
7259_114_7258_WBT,114,7259_114_bay,114_7258,thru,WBT,1,26.0,0,0,s,False,,26.8224
7259_114_99_WBR,114,7259_114_bay,114_99,right,WBR,1,35.0,0,0,r,False,,4.02336
7261_5290_303_NEL,5290,7261_5290,5290_303,left,NEL,1,0.0,0,2,l,False,,6.7056
7263_5283_135_SWL,5283,7263_5283,5283_135,left,SWL,1,0.0,0,1,l,False,,6.7056
7264_132_to_7264_132_bay,7264_132_bay_node,7264_132,7264_132_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
7264_132_5248_SBL,132,7264_132_bay,132_5248,left,SBL,1,0.0,2,2,l,False,,6.7056
7264_132_7028_SBT,132,7264_132_bay,132_7028,thru,SBT,1,0.0,1,0,s,False,,26.8224
7264_132_131_SBR,132,7264_132_bay,132_131,right,SBR,1,0.0,0,0,r,False,,4.02336
7265_131_to_7265_131_bay,7265_131_bay_node,7265_131,7265_131_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7265_131_132_SBL,131,7265_131_bay,131_132,left,SBL,1,0.0,1,1,l,False,,6.7056
7265_131_7029_SBT,131,7265_131_bay,131_7029,thru,SBT,1,0.0,0,0,s,False,,26.8224
7266_129_to_7266_129_bay,7266_129_bay_node,7266_129,7266_129_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
7266_129_126_SBL,129,7266_129_bay,129_126,left,SBL,1,55.0,2,1,l,False,,6.7056
7266_129_7035_SBT,129,7266_129_bay,129_7035,thru,SBT,1,21.0,1,0,s,False,,26.8224
7266_129_128_SBR,129,7266_129_bay,129_128,right,SBR,1,84.0,0,0,r,False,,4.02336
7267_128_129_SBL,128,7267_128,128_129,left,SBL,1,88.0,0,1,l,False,,6.7056
7267_128_7036_SBT,128,7267_128,128_7036,thru,SBT,1,6.0,0,0,s,False,,26.8224
7267_128_127_SBR,128,7267_128,128_127,right,SBR,1,102.0,0,0,r,False,,4.02336
7268_122_to_7268_122_bay,7268_122_bay_node,7268_122,7268_122_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,0","0,1,2",s,True,free,
7268_122_123_SBL,122,7268_122_bay,122_123,left,SBL,1,49.0,2,1,l,False,,6.7056
7268_122_7051_SBT,122,7268_122_bay,122_7051,thru,SBT,1,1.0,1,0,s,False,,26.8224
7268_122_121_SBR,122,7268_122_bay,122_121,right,SBR,1,21.0,0,0,r,False,,4.02336
7269_5277_103_SWL,5277,7269_5277,5277_103,left,SWL,1,0.0,0,1,l,False,,6.7056
7271_97_to_7271_97_bay,7271_97_bay_node,7271_97,7271_97_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
7271_97_99_SBL,97,7271_97_bay,97_99,left,SBL,1,74.0,1,2,l,False,,6.7056
7271_97_7304_SBT,97,7271_97_bay,97_7304,thru,SBT,1,18.0,0,0,s,False,,26.8224
7271_97_96_SBR,97,7271_97_bay,97_96,right,SBR,1,30.0,0,0,r,False,,4.02336
7272_96_97_SBL,96,7272_96,96_97,left,SBL,1,43.0,1,2,l,False,,6.7056
7272_96_7298_SBT,96,7272_96,96_7298,thru,SBT,1,9.0,1,0,s,False,,26.8224
