link_id,from_node_id,to_node_id,lanes,length_m,free_speed_mps,geometry,main_link_id,is_turn_bay_link
496_17,496,496_17_bay_node,2,151.940267,13.4112,"POLYGON ((-111.923224 33.436248, -111.924857 33.436193, -111.924854 33.436127, -111.923221 33.436182, -111.923224 33.436248))",496_17,False
496_17_bay,496_17_bay_node,17,3,141.732,13.4112,"POLYGON ((-111.924858 33.436209, -111.926381 33.436158, -111.926376 33.436059, -111.924853 33.43611, -111.924858 33.436209))",496_17,True
496_389,496,389,2,176.391182,13.4112,"POLYGON ((-111.923241 33.436186, -111.921586 33.435409, -111.921548 33.435466, -111.923203 33.436244, -111.923241 33.436186))",496_389,False
498_483,498,483,2,225.701409,13.4112,"POLYGON ((-111.978186 33.423863, -111.976948 33.425614, -111.977016 33.425648, -111.978254 33.423897, -111.978186 33.423863))",498_483,False
498_747,498,747,4,214.830505,13.4112,"POLYGON ((-111.978299 33.423881, -111.978321 33.421943, -111.978163 33.421942, -111.978141 33.42388, -111.978299 33.423881))",498_747,False
499_56,499,56,3,131.563061,6.7056,"POLYGON ((-111.937703 33.431506, -111.937493 33.430333, -111.937376 33.430348, -111.937586 33.431521, -111.937703 33.431506))",499_56,False
49_33,49,33,4,281.247717,15.6464,"POLYGON ((-111.926256 33.421961, -111.926272 33.424498, -111.926429 33.424497, -111.926413 33.421961, -111.926256 33.421961))",49_33,False
49_50,49,49_50_bay_node,2,760.228917,17.8816,"POLYGON ((-111.926334 33.421928, -111.918158 33.421927, -111.918158 33.421993, -111.926334 33.421994, -111.926334 33.421928))",49_50,False
49_50_bay,49_50_bay_node,50,3,38.1,17.8816,"POLYGON ((-111.918158 33.421911, -111.917748 33.421911, -111.917748 33.42201, -111.918158 33.42201, -111.918158 33.421911))",49_50,True
49_516,49,516,3,246.811885,15.6464,"POLYGON ((-111.926334 33.42201, -111.928989 33.422011, -111.928989 33.421912, -111.926334 33.421912, -111.926334 33.42201))",49_516,False
49_517,49,49_517_bay_node,3,141.670867,15.6464,"POLYGON ((-111.926393 33.421961, -111.926393 33.420683, -111.926275 33.420683, -111.926275 33.421961, -111.926393 33.421961))",49_517,False
49_517_bay,49_517_bay_node,517,4,56.388,15.6464,"POLYGON ((-111.926413 33.420683, -111.926413 33.420175, -111.926256 33.420175, -111.926256 33.420683, -111.926413 33.420683))",49_517,True
4_377,4,377,2,341.227631,13.4112,"POLYGON ((-111.893439 33.366293, -111.892749 33.369316, -111.892827 33.369328, -111.893516 33.366305, -111.893439 33.366293))",4_377,False
4_378,4,378,2,224.262133,13.4112,"POLYGON ((-111.893438 33.366299, -111.893437 33.368322, -111.893516 33.368322, -111.893517 33.366299, -111.893438 33.366299))",4_378,False
500_398,500,398,2,520.171319,20.1168,"POLYGON ((-111.961039 33.445447, -111.966595 33.446003, -111.966605 33.445938, -111.961048 33.445381, -111.961039 33.445447))",500_398,False
500_399,500,399,1,352.258442,13.4112,"POLYGON ((-111.961063 33.445414, -111.961026 33.442237, -111.960987 33.442237, -111.961024 33.445414, -111.961063 33.445414))",500_399,False
500_400,500,400,1,344.320624,13.4112,"POLYGON ((-111.961024 33.445414, -111.961018 33.448519, -111.961058 33.448519, -111.961063 33.445414, -111.961024 33.445414))",500_400,False
500_474,500,474,2,431.573533,20.1168,"POLYGON ((-111.961049 33.445381, -111.95952 33.445204, -111.958309 33.444576, -111.957291 33.443492, -111.957229 33.443533, -111.958257 33.444626, -111.959493 33.445266, -111.961038 33.445446, -111.961049 33.445381))",500_474,False
501_156,501,501_156_bay_node,2,81.032969,17.8816,"POLYGON ((-111.96311 33.376966, -111.963112 33.377697, -111.963191 33.377696, -111.963188 33.376966, -111.96311 33.376966))",501_156,False
501_156_bay,501_156_bay_node,156,5,65.532,17.8816,"POLYGON ((-111.963053 33.377697, -111.963055 33.378288, -111.963251 33.378287, -111.963249 33.377696, -111.963053 33.377697))",501_156,True
502_34,502,34,2,186.177028,13.4112,"POLYGON ((-111.965291 33.423628, -111.965287 33.421949, -111.965209 33.421949, -111.965212 33.423629, -111.965291 33.423628))",502_34,False
503_307,503,307,3,125.421232,20.1168,"POLYGON ((-111.956641 33.442677, -111.957755 33.442039, -111.957689 33.441958, -111.956574 33.442595, -111.956641 33.442677))",503_307,False
503_474,503,474,3,114.564459,20.1168,"POLYGON ((-111.956558 33.442663, -111.95721 33.443539, -111.95731 33.443487, -111.956658 33.44261, -111.956558 33.442663))",503_474,False
503_5,503,503_5_bay_node,3,208.355011,15.6464,"POLYGON ((-111.956575 33.442595, -111.955559 33.443165, -111.955034 33.443858, -111.95501 33.443922, -111.955122 33.443951, -111.955141 33.443899, -111.955644 33.443234, -111.95664 33.442677, -111.956575 33.442595))",503_5,False
503_5_bay,503_5_bay_node,5,5,83.82,15.6464,"POLYGON ((-111.954972 33.443912, -111.954708 33.444635, -111.954896 33.444683, -111.95516 33.443961, -111.954972 33.443912))",503_5,True
503_504,503,503_504_bay_node,2,191.128376,20.1168,"POLYGON ((-111.956639 33.442617, -111.956237 33.442153, -111.955516 33.441177, -111.955449 33.441212, -111.956172 33.44219, -111.956576 33.442656, -111.956639 33.442617))",503_504,False
503_504_bay,503_504_bay_node,504,3,99.06,20.1168,"POLYGON ((-111.955533 33.441169, -111.955454 33.441067, -111.954545 33.440806, -111.954507 33.4409, -111.955381 33.441145, -111.955433 33.441221, -111.955533 33.441169))",503_504,True
504_465,504,465,1,203.45573,13.4112,"POLYGON ((-111.954507 33.440849, -111.953966 33.442627, -111.954004 33.442635, -111.954545 33.440857, -111.954507 33.440849))",504_465,False
504_466,504,466,1,124.795549,13.4112,"POLYGON ((-111.954545 33.440856, -111.954784 33.439749, -111.954745 33.439743, -111.954506 33.44085, -111.954545 33.440856))",504_466,False
504_503,504,504_503_bay_node,2,177.412376,20.1168,"POLYGON ((-111.954513 33.440884, -111.955393 33.441132, -111.955893 33.441813, -111.95596 33.441778, -111.955442 33.44108, -111.954538 33.440822, -111.954513 33.440884))",504_503,False
504_503_bay,504_503_bay_node,503,4,112.776,20.1168,"POLYGON ((-111.95586 33.44183, -111.956139 33.442209, -111.956544 33.442675, -111.956671 33.442597, -111.95627 33.442135, -111.955993 33.441761, -111.95586 33.44183))",504_503,True
504_505,504,504_505_bay_node,2,267.489783,20.1168,"POLYGON ((-111.954541 33.440823, -111.953716 33.440522, -111.951802 33.440086, -111.951781 33.44015, -111.95369 33.440585, -111.95451 33.440883, -111.954541 33.440823))",504_505,False
504_505_bay,504_505_bay_node,505,3,99.06,20.1168,"POLYGON ((-111.951807 33.44007, -111.951732 33.440053, -111.950786 33.43982, -111.950752 33.439915, -111.9517 33.440148, -111.951776 33.440166, -111.951807 33.44007))",504_505,True
505_467,505,467,1,158.020974,13.4112,"POLYGON ((-111.950752 33.439859, -111.949942 33.441112, -111.949977 33.441128, -111.950786 33.439875, -111.950752 33.439859))",505_467,False
505_468,505,468,1,135.939481,13.4112,"POLYGON ((-111.950786 33.439875, -111.951484 33.438798, -111.95145 33.438782, -111.950752 33.439859, -111.950786 33.439875))",505_468,False
505_504,505,505_504_bay_node,2,270.537783,20.1168,"POLYGON ((-111.950758 33.439899, -111.951706 33.440132, -111.953562 33.440556, -111.953582 33.440492, -111.951727 33.440069, -111.95078 33.439835, -111.950758 33.439899))",505_504,False
505_504_bay,505_504_bay_node,504,4,96.012,20.1168,"POLYGON ((-111.953551 33.440587, -111.953677 33.440616, -111.954494 33.440914, -111.954557 33.440793, -111.953729 33.440491, -111.953593 33.44046, -111.953551 33.440587))",505_504,True
505_506,505,505_506_bay_node,2,107.661611,20.1168,"POLYGON ((-111.950781 33.439836, -111.949677 33.439542, -111.949653 33.439605, -111.950757 33.439899, -111.950781 33.439836))",505_506,False
505_506_bay,505_506_bay_node,506,4,83.82,20.1168,"POLYGON ((-111.949689 33.439511, -111.948829 33.439282, -111.948782 33.439408, -111.949641 33.439637, -111.949689 33.439511))",505_506,True
506_334,506,334,3,300.837623,13.4112,"POLYGON ((-111.948851 33.439377, -111.949533 33.438692, -111.949585 33.437646, -111.949628 33.436841, -111.94951 33.436837, -111.949467 33.437642, -111.949422 33.438657, -111.94876 33.439313, -111.948851 33.439377))",506_334,False
506_480,506,480,2,193.828313,13.4112,"POLYGON ((-111.948774 33.439326, -111.947554 33.440744, -111.947618 33.440783, -111.948837 33.439364, -111.948774 33.439326))",506_480,False
506_505,506,506_505_bay_node,2,153.381611,20.1168,"POLYGON ((-111.948794 33.439377, -111.950366 33.439795, -111.95039 33.439732, -111.948817 33.439314, -111.948794 33.439377))",506_505,False
506_505_bay,506_505_bay_node,505,3,38.1,20.1168,"POLYGON ((-111.950361 33.43981, -111.950751 33.439914, -111.950787 33.43982, -111.950396 33.439716, -111.950361 33.43981))",506_505,True
506_507,506,507,2,385.725812,20.1168,"POLYGON ((-111.948818 33.439314, -111.947656 33.438982, -111.946582 33.438045, -111.945454 33.437405, -111.94541 33.43746, -111.946531 33.438096, -111.947614 33.439038, -111.948793 33.439376, -111.948818 33.439314))",506_507,False
507_506,507,507_506_bay_node,2,304.953812,20.1168,"POLYGON ((-111.94541 33.43746, -111.946531 33.438096, -111.947614 33.439038, -111.947971 33.439141, -111.947996 33.439078, -111.947656 33.438982, -111.946582 33.438045, -111.945454 33.437405, -111.94541 33.43746))",507_506,False
507_506_bay,507_506_bay_node,506,3,80.772,20.1168,"POLYGON ((-111.947964 33.439156, -111.948786 33.439392, -111.948825 33.439298, -111.948002 33.439063, -111.947964 33.439156))",507_506,True
507_8,507,507_8_bay_node,2,128.745749,20.1168,"POLYGON ((-111.945443 33.437401, -111.944691 33.437229, -111.944092 33.437387, -111.944116 33.43745, -111.944692 33.437295, -111.945422 33.437465, -111.945443 33.437401))",507_8,False
507_8_bay,507_8_bay_node,8,5,73.152,20.1168,"POLYGON ((-111.944063 33.437344, -111.943346 33.437616, -111.943428 33.437766, -111.944144 33.437494, -111.944063 33.437344))",507_8,True
508_34,508,34,2,41.441451,13.4112,"POLYGON ((-111.965212 33.421575, -111.965209 33.421949, -111.965287 33.42195, -111.96529 33.421576, -111.965212 33.421575))",508_34,False
509_16,509,509_16_bay_node,2,193.681753,13.4112,"POLYGON ((-111.94278 33.427369, -111.94263 33.428021, -111.942426 33.428564, -111.94267 33.429055, -111.942742 33.429029, -111.942505 33.428561, -111.942706 33.428037, -111.942858 33.427381, -111.94278 33.427369))",509_16,False
509_16_bay,509_16_bay_node,16,4,38.1,13.4112,"POLYGON ((-111.942634 33.429068, -111.942793 33.429385, -111.942938 33.429333, -111.942779 33.429017, -111.942634 33.429068))",509_16,True
509_23,509,509_23_bay_node,1,163.944056,13.4112,"POLYGON ((-111.942838 33.427379, -111.943283 33.425948, -111.943245 33.42594, -111.9428 33.427371, -111.942838 33.427379))",509_23,False
509_23_bay,509_23_bay_node,23,3,53.34,13.4112,"POLYGON ((-111.943321 33.425957, -111.943466 33.425491, -111.943352 33.425466, -111.943207 33.425932, -111.943321 33.425957))",509_23,True
509_511,509,511,2,255.953766,13.4112,"POLYGON ((-111.942819 33.427342, -111.940066 33.427342, -111.940066 33.427408, -111.942819 33.427408, -111.942819 33.427342))",509_511,False
509_7204,509,7204,1,152.353499,13.4112,"POLYGON ((-111.942819 33.427391, -111.944458 33.427391, -111.944458 33.427358, -111.942819 33.427358, -111.942819 33.427391))",509_7204,False
50_49,50,50_49_bay_node,2,677.932917,17.8816,"POLYGON ((-111.917748 33.421993, -111.925039 33.421994, -111.925039 33.421928, -111.917748 33.421927, -111.917748 33.421993))",50_49,False
50_49_bay,50_49_bay_node,49,4,120.396,17.8816,"POLYGON ((-111.925039 33.422027, -111.926334 33.422027, -111.926334 33.421895, -111.925039 33.421895, -111.925039 33.422027))",50_49,True
50_51,50,50_51_bay_node,2,709.934625,17.8816,"POLYGON ((-111.917748 33.421927, -111.910112 33.421926, -111.910112 33.421992, -111.917748 33.421993, -111.917748 33.421927))",50_51,False
50_51_bay,50_51_bay_node,51,5,91.44,17.8816,"POLYGON ((-111.910112 33.421876, -111.909129 33.421876, -111.909129 33.422041, -111.910112 33.422041, -111.910112 33.421876))",50_51,True
50_522,50,522,2,804.422333,13.4112,"POLYGON ((-111.917787 33.42196, -111.917789 33.414705, -111.91771 33.414705, -111.917709 33.42196, -111.917787 33.42196))",50_522,False
50_7221,50,7221,1,219.387907,13.4112,"POLYGON ((-111.917728 33.42196, -111.917728 33.423939, -111.917767 33.423939, -111.917768 33.42196, -111.917728 33.42196))",50_7221,False
510_250,510,250,4,124.649556,6.7056,"POLYGON ((-111.965567 33.379454, -111.965541 33.37833, -111.965384 33.378332, -111.96541 33.379456, -111.965567 33.379454))",510_250,False
511_28,511,28,2,100.553237,13.4112,"POLYGON ((-111.940105 33.427375, -111.940105 33.426468, -111.940027 33.426468, -111.940027 33.427375, -111.940105 33.427375))",511_28,False
511_29,511,511_29_bay_node,1,208.71249,13.4112,"POLYGON ((-111.940046 33.427375, -111.940046 33.429257, -111.940086 33.429257, -111.940086 33.427375, -111.940046 33.427375))",511_29,False
511_29_bay,511_29_bay_node,29,3,38.1,13.4112,"POLYGON ((-111.940007 33.429257, -111.940007 33.429601, -111.940125 33.429601, -111.940125 33.429257, -111.940007 33.429257))",511_29,True
511_509,511,511_509_bay_node,1,216.329766,13.4112,"POLYGON ((-111.940066 33.427392, -111.942393 33.427391, -111.942393 33.427358, -111.940066 33.427359, -111.940066 33.427392))",511_509,False
511_509_bay,511_509_bay_node,509,2,39.624,13.4112,"POLYGON ((-111.942393 33.427408, -111.942819 33.427408, -111.942819 33.427342, -111.942393 33.427342, -111.942393 33.427408))",511_509,True
511_7217,511,7217,1,152.353365,13.4112,"POLYGON ((-111.940066 33.427359, -111.938427 33.427359, -111.938427 33.427392, -111.940066 33.427392, -111.940066 33.427359))",511_7217,False
512_27,512,512_27_bay_node,1,431.148206,13.4112,"POLYGON ((-111.935019 33.425495, -111.939656 33.425495, -111.939656 33.425462, -111.935019 33.425462, -111.935019 33.425495))",512_27,False
512_27_bay,512_27_bay_node,27,2,38.1,13.4112,"POLYGON ((-111.939656 33.425512, -111.940066 33.425512, -111.940066 33.425446, -111.939656 33.425446, -111.939656 33.425512))",512_27,True
512_46,512,46,1,390.024288,13.4112,"POLYGON ((-111.935039 33.425479, -111.935039 33.421961, -111.934999 33.421961, -111.934999 33.425479, -111.935039 33.425479))",512_46,False
512_492,512,492,1,52.840882,13.4112,"POLYGON ((-111.934999 33.425478, -111.93496 33.425953, -111.934999 33.425955, -111.935038 33.42548, -111.934999 33.425478))",512_492,False
512_513,512,513,1,148.909193,13.4112,"POLYGON ((-111.935025 33.425463, -111.933518 33.42501, -111.933505 33.425041, -111.935012 33.425494, -111.935025 33.425463))",512_513,False
513_394,513,394,1,46.40049,13.4112,"POLYGON ((-111.93353 33.425031, -111.93371 33.424641, -111.933673 33.424629, -111.933493 33.425019, -111.93353 33.425031))",513_394,False
513_512,513,513_512_bay_node,1,75.757193,13.4112,"POLYGON ((-111.933505 33.425041, -111.934272 33.425272, -111.934285 33.425241, -111.933518 33.42501, -111.933505 33.425041))",513_512,False
513_512_bay,513_512_bay_node,512,2,73.152,13.4112,"POLYGON ((-111.934265 33.425287, -111.935006 33.42551, -111.935032 33.425448, -111.934292 33.425225, -111.934265 33.425287))",513_512,True
513_514,513,514,1,187.135929,13.4112,"POLYGON ((-111.933526 33.425014, -111.932715 33.424296, -111.932048 33.423872, -111.932025 33.423898, -111.932689 33.42432, -111.933497 33.425037, -111.933526 33.425014))",513_514,False
514_513,514,513,1,187.135929,13.4112,"POLYGON ((-111.932025 33.423898, -111.932689 33.42432, -111.933497 33.425037, -111.933526 33.425014, -111.932715 33.424296, -111.932048 33.423872, -111.932025 33.423898))",514_513,False
514_515,514,514_515_bay_node,1,98.406006,13.4112,"POLYGON ((-111.932047 33.423871, -111.931164 33.423382, -111.931142 33.42341, -111.932026 33.423899, -111.932047 33.423871))",514_515,False
514_515_bay,514_515_bay_node,515,2,73.152,13.4112,"POLYGON ((-111.931175 33.423369, -111.930518 33.423005, -111.930475 33.423061, -111.931131 33.423424, -111.931175 33.423369))",514_515,True
515_48,515,48,1,219.716994,13.4112,"POLYGON ((-111.930477 33.423031, -111.930385 33.423871, -111.929902 33.424111, -111.929148 33.424253, -111.929157 33.424286, -111.929917 33.424142, -111.930418 33.423888, -111.930516 33.423035, -111.930477 33.423031))",515_48,False
515_514,515,514,1,171.558006,13.4112,"POLYGON ((-111.930485 33.423047, -111.932026 33.423899, -111.932047 33.423871, -111.930507 33.423019, -111.930485 33.423047))",515_514,False
515_516,515,515_516_bay_node,1,156.744292,13.4112,"POLYGON ((-111.930506 33.423019, -111.929977 33.42276, -111.929294 33.422565, -111.92917 33.4223, -111.929134 33.422312, -111.929267 33.422589, -111.92996 33.42279, -111.930486 33.423047, -111.930506 33.423019))",515_516,False
515_516_bay,515_516_bay_node,516,3,41.148,13.4112,"POLYGON ((-111.929207 33.422288, -111.929044 33.421943, -111.928934 33.421979, -111.929097 33.422324, -111.929207 33.422288))",515_516,True
516_47,516,47,2,171.854278,15.6464,"POLYGON ((-111.928989 33.421994, -111.930837 33.421994, -111.930837 33.421928, -111.928989 33.421928, -111.928989 33.421994))",516_47,False
516_49,516,516_49_bay_node,2,159.943885,15.6464,"POLYGON ((-111.928989 33.421928, -111.927269 33.421928, -111.927269 33.421994, -111.928989 33.421994, -111.928989 33.421928))",516_49,False
516_49_bay,516_49_bay_node,49,4,86.868,15.6464,"POLYGON ((-111.927269 33.421895, -111.926334 33.421895, -111.926334 33.422027, -111.927269 33.422027, -111.927269 33.421895))",516_49,True
516_515,516,515,1,197.892292,13.4112,"POLYGON ((-111.92897 33.421967, -111.929267 33.422589, -111.92996 33.42279, -111.930486 33.423047, -111.930506 33.423019, -111.929977 33.42276, -111.929294 33.422565, -111.929007 33.421955, -111.92897 33.421967))",516_515,False
516_62,516,516_62_bay_node,1,356.493944,13.4112,"POLYGON ((-111.929008 33.421961, -111.929009 33.418746, -111.928969 33.418746, -111.928969 33.421961, -111.929008 33.421961))",516_62,False
516_62_bay,516_62_bay_node,62,2,39.624,13.4112,"POLYGON ((-111.929028 33.418746, -111.929028 33.418389, -111.92895 33.418389, -111.92895 33.418746, -111.929028 33.418746))",516_62,True
517_49,517,517_49_bay_node,3,144.718867,15.6464,"POLYGON ((-111.926275 33.420175, -111.926275 33.42148, -111.926393 33.42148, -111.926393 33.420175, -111.926275 33.420175))",517_49,False
517_49_bay,517_49_bay_node,49,5,53.34,15.6464,"POLYGON ((-111.926236 33.42148, -111.926236 33.421961, -111.926433 33.421961, -111.926433 33.42148, -111.926236 33.42148))",517_49,True
